score;text;klasifikasi
-1;apa situs dark web yang dibeli hacker bjorka disebut sebagai sisi lain internet dunia maya berbeda iq;Negatif
-1;nasdem ogah tanggapi serangan hacker bjorka kepada menkominfo partai nasional demokrat nasdem memberikan tanggapannya terkait serangan yang dilakukan oleh hacker bjorka terhadap kadernya;Negatif
-1;menurut sang ibu ma setelah lulus dari madrasah aliyah negeri madiun tidak pernah keluar kota selain berjualan es thai tea di pinggir jalan selain itu ma juga tidak memiliki komputer gimana tanggapan sobat vdvc soal ini;Negatif
-1;aksi hacker bjorka terus berlanjut dengan menebar data pejabat dan menantang ingin ditangkap badan siber dan sandi negara bssn pun turut bergerak untuk memburu hacker bjorka;Negatif
-1;dari kemarinkemarin masih rame terus soal bjorka tapi sebenarnya perbedaan developer dan hacker jelas banget lhooo psssst jangan sampai salah paham dan ngira semua anak it bisa ngehack yaa xixixi;Negatif
-1;menkominfo akhirnya akui kebocoran data karena hacker bjorka tetapi yang bocor adalah data ini;Negatif
-1;saatnya memperhatikan apa motif dari yang sebenarnya saya dari dulu hanya senang memperhatikan;Negatif
-1;semenjak munculkhasus sambo jadi sepi wkwkwk wh r u text inggris mu pun hasil google translet bukan berhenti mengalihkan isu isu yang ada;Negatif
-1;hacker luar negeri tau soal bang ngomongin pak erick thohir mau nyaprestau anies gak becus urusin banjir di jakarta dan hanya pamer sudirmanthamrinsok tau soal harga bbm subsidi naik what whatan this;Negatif
-1;bjorka hacker yg baru muncul sudah menggemparkan publik sampai trending berhari di twitter sehingga berita panas lainnya tertutupi apakah bjorka pro rakyat atau sengaja menutupi berita dengan membuat kegaduhan buktikan kalau anda pro rakyat bjorka;Negatif
-1;data pribadi anies baswedan dibuka hacker bjorka itu data banyak yang salah lewat;Negatif
-1;kepala sekretariat presiden kasetpres heru budi hartono menyebut data yang bocor terkait surat berlabel rahasia dari badan intelijen negara bin dan sejumlah data pribadi milik pejabat publik termasuk presiden joko widodo adalah hoaks;Negatif
-1;bjorka di klaim korban politik apa sebodoh itu hacker bongkar identitas;Negatif
-1;hacker bjorka obokobok data pribadi pejabat indonesia jubir psi masalah utamanya keamanan siber pemerintah yang buruk;Negatif
-1;tapi betapa boomers ketika jadi pejabat menyerukan jangan menyerang kepada pencuri data negara gimana mau soksokan bikin aplikasi buatan sendiri yang digadanggadang kominfo ngejaga data aja bisa kejadian begini mundur aja udah menterinya;Negatif
-1;disebut hidup dari uang pajak denny siregar tantang bjorka bongkar data pribadi anies hingga kasus chat mesum hrs;Negatif
-1;bjorka bocorkan data jangan ikut nyebarin karena bisa kena uu ite;Negatif
-1;ciriciri dari nama hacker bjorka yang membobol sejumlah data terkait indonesia;Negatif
-1;hacker bjorka terus menjadi sorotan publik usai membobol data sim card hingga pemilih kpu tak hanya itu hacker bjorka juga meretas data pribadi menteri komunikasi dan informatika johnny g plate;Negatif
-1;ini adalah era baru untk menunjukkan scara berbeda tdk ada yg brubah jika org bodoh yg brkuasa pemimpin trtinggi dlm teknologi harus ditugaskan kpd org mengertibukan politisi dan bukan dri angkatan bersenjatakrena mereka hanyalah org bodoh katakata;Negatif
-1;kasus pembobolan dokumen kepresidenan itu gak sesederhana yg terlihat bahwa menkoinfo kebobolan hacker liat dong background politik beberapa waktu belakangan ini seperti kasus sambo yg ternyata tidak seperti yg terlihat;Negatif
-1;dari info sih karena doi ikut nyebarin dan jadi admin tele bjorkanism bukan pelaku utama intinya;Negatif
-1;wkwkwk ngapain ngamuk eko kuntet ga ada hubungannya sama aku dia mau jadi mentri apa masuk penjara juga masa bodo yang jelas riziek menjadi pesakitan dan rendah harga dirinya kemakan mubahalahnya sendiri bentar lagi juga ngandang kasus chat mesum;Negatif
-1;tidak ada manusia yang benar benar menjadi dewasa si anak kecil hanya terperangkap didalam tubuh si besar yang banyak tuntutan banyak tangisan;Negatif
-1;baru baca mah yg orang madiun ini ditangkap bukan sebagai bjorka namun penyedia akun telegram bjorkanism nah pertanyaannya dia kirim post di tele itu dapat bahan darimana si bjorka hubungi dia lewat apa;Negatif
-1;drama panas mahfud md vs bjorka kini tertawakan dan tantang si hacker bocor apa kalau kurang minta ke saya;Negatif
-1;ini baru pemimpin yg patut di contoh tidak seperti hokage yang selalu menghilang di saat masa datang untuk berkunjung;Negatif
-1;lagi rameramenya berita hacker si bjorka yg retas data penduduk konoha terus lagi di buru juga sama yang katanya tim khusus yang baru di buat oleh bapak konoha yang ketangkep malah kang edit jj sama es krim cuaks;Negatif
-1;seharusnya kita prihatin akan perjuangan maya bjorka ini unjuk rasa mahasiswa dan elemen masyarakat indonesia lainnya adalah perjuangan nyata didepan mata bjorkanism melakukan di dunia maya untuk kemajuan bangsa indonesia yang sudah jauh dari uud benarkah;Negatif
-1;dia liat tuh gara ulahmu tukang es ama orang kecil kena imbasnya katanya mau bantu rakyat kecil malah bikin gaduh aja kau njing lu;Negatif
-1;bokepjepang bokepindo bokepviral bokep barat bokep jepang bokep indo video viral bokep indo link full vidio di bio dan komentar;Negatif
-1;yah gini deh kalo asal tangkap malah diledekin sama bjorka kok bisa yang ditangkap malah bocah yang nggak ngerti apa jangan besok yang ditangkap tukang ngaritcek berita selengkapnya;Negatif
-1;temukan cm emina sun protection spf pa sun battle spf pa skin buddy spf pa dengan potongan hanya rp rp dapatkan segera di shopee bjorka ios;Negatif
-1;dengan adanya penangkapan secara random dan brutal oleh negara ke beberapa orang terduga menunjukkan sebenarnya pemerintah hanya sedang melawak mereka tidak mampu sebenarnya hanya sok mampu agar dibilang hebat tapi aslinya dungu;Negatif
-1;ada pointn app peli itu sangat rentan utk di utakutik namanya juga app jiplak dari sng ya tentu tidak semua kehandalan app dikasih rakyat sudah nggak percaya apapun omongan pejabat rezim saat ini;Negatif
-1;bjorka dicirebon tukang edit dimadiun tukang es pemerintah tukang boong tim cyber tukang tangkep;Negatif
-1;iya sudah lihat apa yang terjadi dengan riziek kalian bilang bahagia bahagia apanya keluar masuk penjara jadi pesakitan di arab itu dia kemakan mubahalah paham;Negatif
-1;kalo ada yang ditangkap gara gara pake foto atau ehh salah sasaran wajib minta ganti rugi sama yang nangkepnya jangan asal nangkep pak situ digaji juga gak asal asalann;Negatif
-1;zaman ahok salah menafsirkan ayat pada rame giliran samsu di beberapa podcast salah ayat dan arti pada diam penistaaan agama apa cuma jargon buat lawan politik x y;Negatif
-1;anak kecil bocah bau kencur bau asem jangan ngurus ginian ade sekolah ajah yang bener kerjain pr dari pak guru;Negatif
-1;data apaan ky gitu doang drun drun data vaksin reaksinya sampai pada kegirangan jungkir balik kebakaran jenggot pake tagar lambang kegoblokan kadrun lg ah;Negatif
-1;hahaha ketahuan yang benci bjorka untuk kaum sekolam sesembahannya lag pada ditelanjangi kodok pada meradang;Negatif
-1;ngeri negara diatur oleh orang yang tak taat aturan dari niat tak bayar pajak bikin perusahaan cangkang berbisnis vcr sampai aturan sendiri vaksin dilanggar bikin aturan sendiri berbisnis sendiri langgar sendiri kacau terima kasih pandora papers dan;Negatif
-1;di bssn pernah ada jendral polisi bintang trs dinonaktifkan karena bicara konspirasi itu jendral hebat jaringan hackernya dunia ampe skrg jendral itu akpol nganggur nonjob atas perintah istana pdhl masih duatiga tahun lg pensiun bjorka;Negatif
-1;ada apa belum berapa lama muncul lagi akun langsung di tangguhkan lagi sepertinya ada yang panik;Negatif
-1;ga malu apa pihak blok akun bjorka lagi dasar kumpulan orang idiotdari sini saya paham bahwasanya negara indonesia sedang tidak baikbaik di pegang pemerintah sekarang;Negatif
-1;di ban lagi dong wkwkkeminfo panik ya sampek diban lagi baru beberapa jam aktifguna diban untuk apa bakalan muncul lagi dan untuk pelanggaran apa sampai diban apakah siap untuk diserang semua system;Negatif
-1;hari penuh dilemma hari jumat kemaren adalah hari yang membuat hati merasa senang namun juga sedih pasalnya pada saat itu proposal ku di acc namun terdapat rasa yang meronta ronta ingin pulang ke kampung halaman lanjut part;Negatif
-1;leh tanpa info bjorka pun rakyat sdh tahu kok kalo puan rayain ultah di gedung dpr percuma dong kadrun sewa hacker kelas dunia kok aksinya cuma ghibah buka data orang kalo cuma gitu cukup ke dukcapil aja hacker amatir yg nyewa juga bodoh;Negatif
-1;terus ngebantu ya ngebantu apa sih emang yg kemarin kasus munir dia cuma spill identitasnya aja yg emang orgnya udah masuk pengadilan bukan spill kronologi beneran atau apa yg gak kite tahu mengenai kasus munir kalo yg dispill identitas lagi mah gak menyelesaikan masalah;Negatif
-1;sebagai contoh nih maksud dan tujuan bjorka tidaklah benar benar membongkar apa yang seharusnya di share dan jadi konsumsi publik sesuai dengan kaidah pers ataupun hacktivism tapi lebih cenderung share hoax dan pengalihan issue juga krisis eksistensi;Negatif
-1;itu akun fakenya lah jangan memperlihatkan kan kebodohan diri sendiri masku akun asli bjorka itu bnaned dan active;Negatif
-1;namun juga perlu diinget juga sih kemudian hari pake teknologi itu bukan berarti terus datanya ga bakal bocor juga karena itu soal lain tetap harus ada penguatan kamsib di negara kita teknisnya kayak apa banyak lahh yg bisa menjelaskan lebih komprehensif kalo tentang ini;Negatif
-1;gue tidak terlalu yakin atas motif hacker jangan penuh dgn motif politik dan pengalihan isu semata untuk mengelabui rakyatgue justru menduga bahwa bjorka orang dalam rezim kalau mau membobol jgn taggung;Negatif
-1;kacau masa dia penyebabnya akar dari persoalan ini jelas keamanan jaringan internet indonesia bobrok dan kementeriannya dipimpin oleh orang awam teknologi jika ini ga diperbaiki bjorka yg lain akan terus bermunculan piye to;Negatif
-1;guys mau nanya dong bjorka tuh ngerjain semuanya dari indo apa bukan sih;Negatif
-1;ada bun hacker yg menantang di tangkap tidak kaleng inu bun bismillah negeri ini lagi darurat kedunguan seperti yg di katakan oleh bjorka utk jangan jadi idiot bun;Negatif
-1;yang dibutuhkan rakyat sebetulnya bisa hentikan sepak terjang hecker geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh;Negatif
-1;yg megang akun kan genz mana tau dia kasus kasus lama cuma tau dari kompor komporan medsos aja wkwk;Negatif
-1;oktober november dan desember nih yang belom di indonesia kira kira apa lagi dah wkwkwk apakah akan ada dari pemerintahan yang akan masuk nominasi ini kita liat aja nanti wkwk;Negatif
-1;info untuk seluruh masyrakat indonesia data persiden atau data bin yang di retas oleh kami para hacker mengatakan hoaksitu hanya editan dan tiruan berusaha untuk memancing masyrakat indonesia jika data m di retas sim card nik itu kami nyatakan benar adanya;Negatif
-1;wajib belajar tahun bukan lagi sekedar harapan namun sudah menjadi keniscayaan bangsa kita jangan lagi tertinggal apalagi soal infrastruktur sdmnya;Negatif
-1;bjorka akan melakukan sesuatu yang mendesak kpolri untuk mendengarkan tuntutan dari nya yang mewakili rakyat indonesia tentu saja ini akan semakin menarik;Negatif
-1;yang bilang gtu siapa hei anak muda bantahan gw mksdnya yang maksa dan mengeluarkan uang untuk maksa pemerintah ah elah;Negatif
-1;iya pak lebih masuk akal seandainya dia benaran hacker luar kemungkinan udah perang hacker sebenci nya hacker lokal ke pemerintah mereka juga seperti wni pada umumnya punya harga diri mana mau negaranya diacak bangsa lain;Negatif
-1;katanya heker kelas kambing tapi pada ketakutan brengsek emng;Negatif
-1;dan hati hati klo dia daftarin akun twitter nya pake data data orang lain yg dia curi;Negatif
-1;lah gimana mau berpihak ke pemerintahan orang database di hack aja malah suruh jaga nik masingmasing dan dijual di darkweb sekarang sekalian lah semua data pertamina kpu dll selama bukan data gua dong mah gppasal ada temen hhh;Negatif
-1;itu bukan survey itu menurut indikator saja apa susahnya membuat pendapat seperti itu;Negatif
-1;mending pada minta bongkar data korupsi e ktp yang dimana saksi kunci si johannes marliem meninggal di us setelah ketauan punya data orang orang yg korupsi ektp;Negatif
-1;akhirnya nemu jawaban yang keren tapi emang bener sih data masyarakat indo udah banyak yang bocor dan hadirlah bjorka ini buat ngeluarin data data dari pemerintah juga cuman ya emang takutnya datanya dijual truss ya mendekati sii jadi gtu;Negatif
-1;emang anjinggg tapi kita kemana harus booster padahal orang pemerintahan sendiri baru x vaksin mau ngelucu apa gimana bangsaattt bodoamat gua pake pl temen gua mau kemana skrng;Negatif
-1;serangan balik tuduh remaja cirebon sebagai hacker bjorka akun ini lenyap dari instagram;Negatif
-1;kehadiran hacker bjorka membuka mata rakyat indonesia tentang apa yang ada dibalik layar pemerintah meskipun ada resiko kebocoran data yang sifatnya bisa tersebar luas dan dimanfaatkan pihak tertentu;Negatif
-1;hacker bjorka kini bocorkan data puan maharani hacker bjorka akhir akhir ini viral di indonesia bagaimana tidak usai ia membocorkan data mulai dari data surat bin ke presiden yang sifatnya rahasia membocorkan data;Negatif
-1;dia cukup mewakili kata yang tidak berani aku ucapkan berkat bjorka aku hanya tinggal membagikannya di social media pribadiku dan aku terpuaskan hahaha;Negatif
-1;bjorka bisa tau data data negara tapi bjorka tidak tahu penderitaan saya;Negatif
-1;eng ing eng kalo cara percaturan politik bapak president perintahkan hacker bersih di sekeliling nya keren sih bisa jadi salah satu opsi paling keren bongkar kebobrokan sekeliling nya tanpa ikut terjun jd aktor utama;Negatif
-1;apakah kalian percaya bahwa byorca dari negara polandia kalau dia berasal dari negara polandia buat apa di nge hack data data negara indonesia kan ada negara yang lebih maju lebih kaya lebih besar dari negara indonesia;Negatif
-1;tt gua ig gua tw gua yt gua dipenuhi siapa tu anjer;Negatif
-1;ketika data rakyat dicuri mereka tidak peduli namun ketika data mereka sendiri diambil mereka panik indahnya negri ku pejabat nomor rakyat no september;Negatif
-1;kayaknya waktunya nyamar jadi janda siapa tau mau di santuni maaf tidak melayani kunjungan hanya menerima transferan soalnya saya gak doyan laki karena saya pria;Negatif
-1;apa kabar buzzer receh ngasih info yg bener hehe kalo kagak tau jangan asal yah hehe hehehehe lol salah tangkep hehe;Negatif
-1;saran gue sih ini kan hacker pasti susah di lacak mending cari tau dlo ini dia tu sendiriseklompok orang jangan apa apa langsung di publis katanya pengen cari kepercayaan rakyat kali udh banyak berita orang jualan es di tangkep kan udh jelas ngasal kan;Negatif
-1;ternyata kerja untuk orang indonesia untuk membuka data korupsi dia sudah berhasil masuk beberapa menti dia bekerja computer nya mengeluarkan asap saking banyak nya data dan bjorka pun meninggal dunia karena ledaka computer nya;Negatif
-1;penjara sukamiskin di mata najwa purapura penjara khusus koruptor kek hotel microwave rice cooker dispenser toilet jongkok alat gym ac dll how about your opinions kita minta bongkar minimal seperti penjara di film big mouth;Negatif
-1;polri menetapkan penjual es di madiun sebagai tersangka ia diduga bagian dari kelompok bjorka yang berperan sebagai penyedia channel telegram bjorkanism;Negatif
-1;peran tersangka bagian dari kelompok bjorka yang berperan sebagai penyedia channel telegram dengan nama channel bjorkanism ujar jubir divisi humas polri kombes pol ade yaya suryana;Negatif
-1;pmrintah kita terlalu apa sih sampe salah orang sementara itu bjorka telah terlebih dahulu menanggapi tentang si anak itu;Negatif
