,text
2917,leh tanpa info bjorka pun rakyat sdh tahu kok kalo puan rayain ultah di gedung dpr percuma dong kadrun sewa hacker kelas dunia kok aksinya cuma ghibah buka data orang kalo cuma gitu cukup ke dukcapil aja hacker amatir yg nyewa juga bodoh
2918,terus ngebantu ya ngebantu apa sih emang yg kemarin kasus munir dia cuma spill identitasnya aja yg emang orgnya udah masuk pengadilan bukan spill kronologi beneran atau apa yg gak kite tahu mengenai kasus munir kalo yg dispill identitas lagi mah gak menyelesaikan masalah
2919,sebagai contoh nih maksud dan tujuan bjorka tidaklah benar benar membongkar apa yang seharusnya di share dan jadi konsumsi publik sesuai dengan kaidah pers ataupun hacktivism tapi lebih cenderung share hoax dan pengalihan issue juga krisis eksistensi
2920,itu akun fakenya lah jangan memperlihatkan kan kebodohan diri sendiri masku akun asli bjorka itu bnaned dan active
2921,namun juga perlu diinget juga sih kemudian hari pake teknologi itu bukan berarti terus datanya ga bakal bocor juga karena itu soal lain tetap harus ada penguatan kamsib di negara kita teknisnya kayak apa banyak lahh yg bisa menjelaskan lebih komprehensif kalo tentang ini
2922,gue tidak terlalu yakin atas motif hacker jangan penuh dgn motif politik dan pengalihan isu semata untuk mengelabui rakyatgue justru menduga bahwa bjorka orang dalam rezim kalau mau membobol jgn taggung
2923,kacau masa dia penyebabnya akar dari persoalan ini jelas keamanan jaringan internet indonesia bobrok dan kementeriannya dipimpin oleh orang awam teknologi jika ini ga diperbaiki bjorka yg lain akan terus bermunculan piye to
2924,guys mau nanya dong bjorka tuh ngerjain semuanya dari indo apa bukan sih
2925,ada bun hacker yg menantang di tangkap tidak kaleng inu bun bismillah negeri ini lagi darurat kedunguan seperti yg di katakan oleh bjorka utk jangan jadi idiot bun
2926,yang dibutuhkan rakyat sebetulnya bisa hentikan sepak terjang hecker geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh
2927,yg megang akun kan genz mana tau dia kasus kasus lama cuma tau dari kompor komporan medsos aja wkwk
2928,oktober november dan desember nih yang belom di indonesia kira kira apa lagi dah wkwkwk apakah akan ada dari pemerintahan yang akan masuk nominasi ini kita liat aja nanti wkwk
2929,info untuk seluruh masyrakat indonesia data persiden atau data bin yang di retas oleh kami para hacker mengatakan hoaksitu hanya editan dan tiruan berusaha untuk memancing masyrakat indonesia jika data m di retas sim card nik itu kami nyatakan benar adanya
2930,wajib belajar tahun bukan lagi sekedar harapan namun sudah menjadi keniscayaan bangsa kita jangan lagi tertinggal apalagi soal infrastruktur sdmnya
2931,bjorka akan melakukan sesuatu yang mendesak kpolri untuk mendengarkan tuntutan dari nya yang mewakili rakyat indonesia tentu saja ini akan semakin menarik
2932,yang bilang gtu siapa hei anak muda bantahan gw mksdnya yang maksa dan mengeluarkan uang untuk maksa pemerintah ah elah
2933,iya pak lebih masuk akal seandainya dia benaran hacker luar kemungkinan udah perang hacker sebenci nya hacker lokal ke pemerintah mereka juga seperti wni pada umumnya punya harga diri mana mau negaranya diacak bangsa lain
2934,katanya heker kelas kambing tapi pada ketakutan brengsek emng
2935,dan hati hati klo dia daftarin akun twitter nya pake data data orang lain yg dia curi
2936,lah gimana mau berpihak ke pemerintahan orang database di hack aja malah suruh jaga nik masingmasing dan dijual di darkweb sekarang sekalian lah semua data pertamina kpu dll selama bukan data gua dong mah gppasal ada temen hhh
2937,itu bukan survey itu menurut indikator saja apa susahnya membuat pendapat seperti itu
2938,mending pada minta bongkar data korupsi e ktp yang dimana saksi kunci si johannes marliem meninggal di us setelah ketauan punya data orang orang yg korupsi ektp
2939,akhirnya nemu jawaban yang keren tapi emang bener sih data masyarakat indo udah banyak yang bocor dan hadirlah bjorka ini buat ngeluarin data data dari pemerintah juga cuman ya emang takutnya datanya dijual truss ya mendekati sii jadi gtu
2940,emang anjinggg tapi kita kemana harus booster padahal orang pemerintahan sendiri baru x vaksin mau ngelucu apa gimana bangsaattt bodoamat gua pake pl temen gua mau kemana skrng
2941,serangan balik tuduh remaja cirebon sebagai hacker bjorka akun ini lenyap dari instagram
2942,kehadiran hacker bjorka membuka mata rakyat indonesia tentang apa yang ada dibalik layar pemerintah meskipun ada resiko kebocoran data yang sifatnya bisa tersebar luas dan dimanfaatkan pihak tertentu
2943,hacker bjorka kini bocorkan data puan maharani hacker bjorka akhir akhir ini viral di indonesia bagaimana tidak usai ia membocorkan data mulai dari data surat bin ke presiden yang sifatnya rahasia membocorkan data
2944,dia cukup mewakili kata yang tidak berani aku ucapkan berkat bjorka aku hanya tinggal membagikannya di social media pribadiku dan aku terpuaskan hahaha
2945,bjorka bisa tau data data negara tapi bjorka tidak tahu penderitaan saya
2946,eng ing eng kalo cara percaturan politik bapak president perintahkan hacker bersih di sekeliling nya keren sih bisa jadi salah satu opsi paling keren bongkar kebobrokan sekeliling nya tanpa ikut terjun jd aktor utama
2947,apakah kalian percaya bahwa byorca dari negara polandia kalau dia berasal dari negara polandia buat apa di nge hack data data negara indonesia kan ada negara yang lebih maju lebih kaya lebih besar dari negara indonesia
2948,tt gua ig gua tw gua yt gua dipenuhi siapa tu anjer
2949,ketika data rakyat dicuri mereka tidak peduli namun ketika data mereka sendiri diambil mereka panik indahnya negri ku pejabat nomor rakyat no september
2950,kayaknya waktunya nyamar jadi janda siapa tau mau di santuni maaf tidak melayani kunjungan hanya menerima transferan soalnya saya gak doyan laki karena saya pria
2951,apa kabar buzzer receh ngasih info yg bener hehe kalo kagak tau jangan asal yah hehe hehehehe lol salah tangkep hehe
2952,saran gue sih ini kan hacker pasti susah di lacak mending cari tau dlo ini dia tu sendiriseklompok orang jangan apa apa langsung di publis katanya pengen cari kepercayaan rakyat kali udh banyak berita orang jualan es di tangkep kan udh jelas ngasal kan
2953,ternyata kerja untuk orang indonesia untuk membuka data korupsi dia sudah berhasil masuk beberapa menti dia bekerja computer nya mengeluarkan asap saking banyak nya data dan bjorka pun meninggal dunia karena ledaka computer nya
2954,penjara sukamiskin di mata najwa purapura penjara khusus koruptor kek hotel microwave rice cooker dispenser toilet jongkok alat gym ac dll how about your opinions kita minta bongkar minimal seperti penjara di film big mouth
2955,polri menetapkan penjual es di madiun sebagai tersangka ia diduga bagian dari kelompok bjorka yang berperan sebagai penyedia channel telegram bjorkanism
2956,peran tersangka bagian dari kelompok bjorka yang berperan sebagai penyedia channel telegram dengan nama channel bjorkanism ujar jubir divisi humas polri kombes pol ade yaya suryana
2957,pmrintah kita terlalu apa sih sampe salah orang sementara itu bjorka telah terlebih dahulu menanggapi tentang si anak itu
2958,buat para hacker tolong dong lo buat semua pejabat itu menyerahkan diri atas kesalahan nya masing masing lo jeblosin mereka ke penjara dengan cara menyerahkan diri gimana pun cara nya gue geram banget dengan pemerintah yang se enak nya sendiri
2959,nyali loe kayak banci tunjukin jati diri loe jangan bilangnya cuma njing njing aja padahal loe sndr anak selingkuhan anjing sama babi
2960,di ledek sm bjorka gara kambing nya salah warnauda gitu wame di media pakar cyber rabu bjorka orang indonesia anda siapa main tangkap anak orang di tanyain netizen lu min
2961,kata kawan ku hacker ada yang baik ada yang jahat hacker yang baik melawan yang jahat
2962,bang itu yang orang tua sangat pintar dan tidak diakui kalo tidak salah itu pemuda yang dikirm sukarno deh pas sukarno kunjungan ke rusia buat mencari makam nya perawi hadits
2963,baru kali ini rakyat indonesia seneng di acak acak data nya sama memang benar sih seperti yg ada di podcast nya om deddy ini tamparan buat keamanan siber diindonesia karena setiap hari ada saja leaked data yg bocor di website tersebut
2964,ga mesti bosku emg menteri udahudah dgn background pendidikan udah bawa pendidikan indonesia semaju apa dari jaman dinosaurus ampe skrg masih jalan di tempat yang penting bisa bawa perubahan maju apa engga
2965,jangan bangga krna dia bisa nge ultimatum pemerintah skrng data pribadi kita di tangan dia smua bro dia juga manusia pasti bisa khilaf kapanpun ntah ntah dia make data orang indo trus dijadiin pinjol kan kita gapernah tau
2966,konteks gw ya jgn polos amat lah kalo si hacker bilang ini itu apalagi menyangkut identitas gak semudah itu hacker bilang dia orang mana makanya gw nanya lu pada percaya begitu aja kenapa gak mikir kalo bendera poland itu bendera negara kita tapi dibalik atau skenario lain
2967,beberapa waktu lalu data bpjs peduli lindungi data vaksin semua based datanya sama ya ktpnya juga itu aja system yang beda yang gak ada itu standar regulasi pembuatan system untuk lembaga kedinasan minimal aritektur keamanan di seragamkan
2968,bagaimanapun fakta dan data berbicara tidak sedikit yg menjadi simpatisan bjorka kenapa udah banyak yg berkomentar terkait narasi atau potensi teorinya gua ga mau nambah in kalo soal ini hehe
2969,itu bukan hacker dia cuma orang kaya yang membeli data yg bocor di darkweb terus dia sebarin salut sama yg udh bisa ngesuspend akun
2970,lah sekarang semua abdi negara malah pada di mintain data semua anggota keluarga termasuk email pribadi dari masing anggotanya ada apakah ini
2971,ini yang susah kalau data publik dan pemerintahan direntas apa yang bisa bikin sendiri uni
2972,ikuti sibuknya dia jangan banyak protes kalau dia nge chat balas kalau gak di bales ya jangan di ganggul stop ngemis kalau memang kita prioritas pasti di utamain kalau dia masih gak mau berubah cobak sabar di ganti b nya jadi d
2973,data emailmu bisa dicek di websitenya mas buka aja bio twitternya utk nik dll lagi diupgrade mas teguh di platformnya kalau lu mau tau dampak negatif ya nih beberapa dampaknga buat elu gua dah rasain akibat data tokped bocor
2974,iya terlepas dari asli atau palsu penting atau gk penting kebocoran data emang merugikan pihak pmerintah n perusahaan walapun dari ak pribadi belum merasakan dampak negatif dari kbocoran data atau mangkin dataku aman dri sekian juta bahkan milyaran data yg bocor
2975,kalo beneran bisa berati terbaik ga cuma bisa doxing data pribadi dari kebocoran data kominfo dan lembaga plat merah yg lain soalnya kalo cuma doxing berarti si bjork cuma bagian dari pegawai pinjol
2976,mustahil omong kosong klo mau bohongi rakyat itu jangan samakan dengan bohongi pejabat yang otaknya pada kedodoran
2977,sepertinya orang lokal sampe dia tau seluk beluk history negeri ini saya rasa tujuannya untuk memecah belah negeri ini
2978,bjorka pun tau mana yang anjing dan mana pejabat jujur makanya elu di posting bersama nama nama pejabat banteng aduh elu data dihack bjorka secara personal kok elu malah bangga buzzer tolol tag bjorka akun bjorka ditangguhkan
2979,bulan k bulan k bulan k bulan k bulan k bulan k bulan k
2980,rahasia negara mana yg dia pegang munir itumah kan dari dlu emg suspectnya dia tp kurang bukti
2981,tolong kasih tau ama gue yang kena hack itu seperti apa
2982,terus dia meminta untuk menjadikan dia sebagai simbol movement di indonesia lah dia sendiripun terangterangan menjual identitas masyarakat yang kalau itu di tangan yang salah bisa digunakan untuk kepentingan tertentu
2983,kemungkinan ada yg panik data pribadinya di sebar sama bjorka makanya di blokir ni akun di satu sisi juga kita tetep waspada krna data data pribadi kita juga termasuk di pegang sama dia
2984,rezim cerdas itu kelola sda secara berdaulat untuk kemakmuran bukan di makelari di kelola oligarki china kerja rezim hanya pajakin rakyat di jadikan sapi perahan bumn monopoli rugi nkri di gadaikan hutang rrc sales gak dapat fee kerja rezim hanya cari fee
2985,wahhh klo diginiin mulu bisa tambah ngamuk dia dia bisa buka potensi data semua termasuk percakapan yg berpotensi korupsi pada pejabat rezim
2986,harus ada emang virus baik di dalem tubuh jahat udah terlalu mainstream virus jahat di dalam tubuh baik
2987,coba suruh bongkar dalang nya kan yang di bongkar cuman anak buahnya di media juga dah ada yang ungkap
2988,ah u kak dikit hoax dikit dikit hoax jgn kek pembuat hoax terbesar di konoha donk giliran beneran diblg hoax yg hoax dibilang bener miris skli akun
2989,sejauh ini masih ngambang sih soal bjorka ini apakah memang benar valid adanya dia hacker yg dihacker benar validtidak itu masih jadi pertanyaan besar kalo sampel itu benar pemerintah kan udah claim ada kemiripan data yg bocor isi data asli ada di breachedforums
2990,gue gatau pasti sih baru beberapa jam kemudian gue mikir setelah liat sesuatu yg dibongkar dari bjorka perihal pembunuhan munir itu gue udah tau udah sempet booming di tahun pelaku pun udah sempet masuk ma sempet disidang namun batal karena ma menganggap tdk bersalah
2991,kelihatan dari penulisan kalimat anda adalah orang yang bijak jika ingin memberi pelajaran kepada pemerintahan kami tolong jangan korbankan rakyat yang tidak bersalah suwun mase
2992,apa yang harus dilakukan jika terjadi kebocoran data pribadi pertama yang harus dilakukan kamu bisa mengganti password atau hubungi call center pihak terkait untuk menonaktifkan akun kamu
2993,polisi resor madiun jawa timur menangkap seorang remaja yang diduga terkait akun peretas data bjorka rabu malam remaja itu langsun menjalani pemeriksaan oleh tim cyber mabes polri
2994,bjorka bjorka semua twett nya di tangguhkan yang lama atau yang baru apa pemerintah sedang panik sekarang jawab paniktakut terbongkar
2995,orang ini kurang pemahaman tentang namanya juga hacker mas mau mencuri data ya terserah dia dan mau komen apapun juga terserah dia kalau nggak terima dicolek ya laporkan saja barangkali saja aparat mampu menangkap hacker tsb
2996,privasi dan ketika dia menjual sesuatu ntah data pribadi atau apa lah jenis nya dia ga guna in mata uang dolar karna lebih mudah ke deteck dan tracking pihak berwajib kebanykan dari mereka pakek mata uang btc dalam pembayar nya sc grup fb
2997,saya lumayan bingung bjorka baik atau tidak sebab yang saya pikirkan adalah kasus besar belum usai yaitu soal pembunuhan brigadir j takut nya bjorka ini juga permainan rekayasa berita juga yang di seting dengan indah oleh mereka yang ada pangkat nya itu
2998,seorang hacker yg mau meretas target dia riset dulu target nya apa yg menjadi isu terbaru targetnya wajar kalau tau semua soal isu di indo
2999,habis lewat jembatan ada kebun singkong ditengah kebun ada jalan kecil masuk aja sampai ketemu perempatan ambil arah timur terus lurus ntar ketemu gerobak sate madura kanan gerobak itu ada lorong terus masuk sampai mentok ntar ada belokan ke kanan
